Fettuccine 5 cereali e uova,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/emiliane/pack_fettuccine-5cereali-uova.png,https://www.barilla.com//-/media/images/it_it/products/card/emiliane/card_fettuccine_5_cereali_uova.jpg,/it-it/prodotti/pasta/emiliane-barilla/fettuccine-5-cereali-e-uova,0335882B9BCF4DB4AE1E72B5C4CE8DF4,,,05F35B8D679B4C0CB87F305B09F295E5,,Codo No. 2,https://www.barilla.com//-/media/images/es_mx/products/groups/ranges/classic-blue-box/barilla_codo_no2_160g.png,https://www.barilla.com//-/media/images/es_mx/products/cards/classic-blue-box/product_card_elbows.png,/es-mx/productos/pasta/barilla-blue/codo-no-2,,2,
Spaghetti,https://www.barilla.com//-/media/images/sv_se/products/groups/ranges/klassikere_sv/spaghetti1kgpackage.png,https://www.barilla.com//-/media/images/sv_se/products/cards/klassikere_sv/card_product_spaghetti.jpg,/sv-se/produkter/pasta/klassiker/spaghetti,034C44D9627543288B2438FD3CA38872,,,06EBCFFBD78C46DCAD3FE8DB4FB21330,,Farro,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/farine-e-cereali-2/new/farro_new.png,https://www.barilla.com//-/media/images/it_it/products/card/farine-cereali/card-product-farro.jpg,/it-it/prodotti/farine-e-cereali/farro,,n,
Spaghetti,https://www.barilla.com//-/media/images/sv_se/products/groups/ranges/klassikere_sv/spaghetti1kgpackage.png,https://www.barilla.com//-/media/images/sv_se/products/cards/klassikere_sv/card_product_spaghetti.jpg,/sv-se/produkter/pasta/klassiker/spaghetti,034C44D9627543288B2438FD3CA38872,,,0709B687150C4B2CAB51F64F84205A2A,,La Salsa Pronta Datterini,https://www.barilla.com//-/media/images/it_it/products/aggiornamento_sughi/salse_pronte_2021/la_salsa_datterini_300g.png,https://www.barilla.com//-/media/images/it_it/products/aggiornamento_sughi/salse_pronte_2021/card_salse_pronte_datterini.jpg,/it-it/prodotti/sughi/salsa-semplice-datterini,,p,
Paglia e Fieno all'uovo 250 gr,,https://www.barilla.com//-/media/images/it_it/products/card/emiliane/card-product-pagliafieno.jpg,/it-it/prodotti/pasta/emiliane-barilla/paglia-e-fieno-all-uovo-250-g,0358558B07D14130AC9BF1389A7CFD19,,,072F9B0E0C024EB09801761D668951A6,,Fusilli,https://www.barilla.com//-/media/images/sl_si/fusillipackage.png,https://www.barilla.com//-/media/images/sl_si/products/cards/classic-blue-box/card_product_rotini/hero_subhome_kurze_1380x776.jpg,/sl-si/izdelki/testenine/klasicna/fusilli,,98,
Paglia e Fieno all'uovo 250 gr,,https://www.barilla.com//-/media/images/it_it/products/card/emiliane/card-product-pagliafieno.jpg,/it-it/prodotti/pasta/emiliane-barilla/paglia-e-fieno-all-uovo-250-g,0358558B07D14130AC9BF1389A7CFD19,,,073A11AE671743C4AEAEB324E518D2B5,,Salsa Datterini,https://www.barilla.com//-/media/images/ch/products/groups/ranges/saucen/salsa_pronta_datterini.png,https://www.barilla.com//-/media/images/ch/products/share/hero_salsa.jpg,/fr-ch/produits/sauces/salsa-datterini,,p,
COLLEZIONE TORTELLINI RELLENA 3 QUESOS,https://www.barilla.com//-/media/images/es_mx/products/groups/ranges/collezione/collezione_tortellini_three_cheese_340g.png,https://www.barilla.com//-/media/images/es_mx/products/cards/collezione/product_card_3_cheese_tortellini.png,/es-mx/productos/pasta/collezione/collezione-tortellini-rellena-3-quesos-imp-ital,035C985DC2624DD780BCB267479E27B3,,,0796D9B9A41B40F2B7D5869DD89DE1F3,,Conchiglie Rigate,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/classici_pack_nvi/conchiglie_rigate_93_500g.png,https://www.barilla.com//-/media/images/it_it/products/card/classici/card-product-conchiglie-rigate.jpg,/it-it/prodotti/pasta/i-classici/conchiglie-rigate,,93,
COLLEZIONE TORTELLINI RELLENA 3 QUESOS,https://www.barilla.com//-/media/images/es_mx/products/groups/ranges/collezione/collezione_tortellini_three_cheese_340g.png,https://www.barilla.com//-/media/images/es_mx/products/cards/collezione/product_card_3_cheese_tortellini.png,/es-mx/productos/pasta/collezione/collezione-tortellini-rellena-3-quesos-imp-ital,035C985DC2624DD780BCB267479E27B3,,,07B3F9A83AB04E4287967FE4F8129B54,,אמיליאנה טליאטלה,https://www.barilla.com//-/media/images/he_il/products/il-products/tagliatelle_500g_fr_pack.png,https://www.barilla.com//-/media/images/he_il/products/cards/emiliane/card_tagliatelle_nido_tondo.jpg,/he-il/מוצרים/פסטה/מיוחדות/אמיליאנה-טליאטלה,,n,
Collezione Casarecce,https://www.barilla.com//-/media/images/es_mx/products/groups/ranges/collezione/collezione_casarecce_340g.png,https://www.barilla.com//-/media/images/es_mx/products/cards/collezione/card_product_casarecce.jpg,/es-mx/productos/pasta/collezione/collezione-casarecce-imp-usa,04170522212D4C46A41C555A6361DD70,,,07F654D174BC47F589CC2678921774F4,,Mini Penne Rigate,https://www.barilla.com//-/media/images/ch/products/groups/ranges/2023/_w_3df_16540_piccnvi_mini_penne_rigate_500g_int.png,https://www.barilla.com//-/media/images/ch/products/cards/piccolini/card_product_mini_penne.jpg,/fr-ch/produits/pates/piccolini/piccolini-penne-rigate,,n,
Collezione Casarecce,https://www.barilla.com//-/media/images/es_mx/products/groups/ranges/collezione/collezione_casarecce_340g.png,https://www.barilla.com//-/media/images/es_mx/products/cards/collezione/card_product_casarecce.jpg,/es-mx/productos/pasta/collezione/collezione-casarecce-imp-usa,04170522212D4C46A41C555A6361DD70,,,082B5E419D00466F855D3625DF152134,,Lasaña ondulada,https://www.barilla.com//-/media/images/es_pr/new-products-2023/lasagna/5181108461barillalasagnecopy.png,https://www.barilla.com//-/media/images/es_pr/products/cards/classic-blue-box/card_lasagne_wavy.jpg,/es-pr/productos/pasta/barilla-blue/lasana-ondulada,,n,
Lasagne,https://www.barilla.com//-/media/images/pl_pl/products/groups/ranges/collezione_pl/new_barilla_lasagne.png,https://www.barilla.com//-/media/images/pl_pl/products/cards/collezione_pl/card_product_lasagne.jpg,/pl-pl/produkty/makarony/collezione/lasagne,0468326366A84B2DAFF8CB215626462D,,,086C18B261184ADE95C5845FB31D4D44,,Casarecce,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/classici_pack_nvi/casarecce_287_500g.png,https://www.barilla.com//-/media/images/it_it/products/card/classici/card-product-casarecce.jpg,/it-it/prodotti/pasta/i-classici/casarecce,,287,
